_id,link,name,date,liked,review,isDead
66612c617ec0f3f05665357f,https://chapmanganato.com/manga-dy981081/chapter-15.2,The_world_s_best_assassin_reincarnated,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653521,https://chapmanganato.to/manga-bj978844/chapter-30,The_world_s_strongest_rearguard__labyrinth_country_s_novice_seeker,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653580,https://isekaiscan.com/manga/the-wrong-way-to-use-healing-magic/chapter-39-2/,The_wrong_way_to_use_healing_magic,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534bd,https://flamescans.org/1679911261-this-human-immortal-is-too-serious-chapter-33/,This_human_immortal_is_too_serious,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653522,https://chapmanganato.to/manga-vd999038/chapter-24,To_another_world_on_my_own,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534be,https://asuratoon.com/0308950452-to-hell-with-being-a-saint-im-a-doctor-chapter-78/,To_hell_with_being_a_saint_i_m_a_doctor,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566533fd,https://mangakakalot.com/chapter/toaru_ossan_no_vrmmo_katsudouki/chapter_85,Toaru_Ossan_no_VRMMO_Katsudouki,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534bf,https://mangakakalot.com/chapter/wo929163/chapter_110,Transcension_academy,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665355a,https://chapmanganato.com/manga-jo987097/chapter-146,Trapped_in_a_webnovel_as_a_good_for_nothing,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566533fe,https://asuratoon.com/4555060900-trash-of-the-counts-family-chapter-122/,Trash_of_The_Count_s_Family,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c0,https://asura.gg/ultimate-devouring-system-chapter-11/,Ultimate_devouring_system,2024-06-05T22:00:00.000Z,false,0,false
